기온,날짜,자치구
5.675,20150307,동작구
9.645833332999999,20150308,동작구
-0.42916666700000006,20150309,동작구
-1.308333333,20150310,동작구
2.195833333,20150311,동작구
4.695833333,20150312,동작구
5.5708333329999995,20150313,동작구
5.020833333,20150314,동작구
6.9916666670000005,20150315,동작구
11.52916663,20150316,동작구
12.19583333,20150317,동작구
10.94166667,20150318,동작구
12.94166667,20150319,동작구
14.02500004,20150320,동작구
11.44166667,20150321,동작구
7.525,20150322,동작구
5.808333332999999,20150323,동작구
5.908333333,20150324,동작구
7.720833333,20150325,동작구
8.795833333,20150326,동작구
9.391666667,20150327,동작구
11.32083333,20150328,동작구
10.2375,20150329,동작구
14.77083321,20150330,동작구
13.64583333,20150331,동작구
2.883333333,20150301,관악구
5.666666667,20150302,관악구
1.6041666669999999,20150303,관악구
-0.8875,20150304,관악구
1.5041666669999998,20150305,관악구
3.8125,20150306,관악구
5.675,20150307,관악구
9.645833332999999,20150308,관악구
-0.42916666700000006,20150309,관악구
-1.308333333,20150310,관악구
2.195833333,20150311,관악구
4.695833333,20150312,관악구
5.5708333329999995,20150313,관악구
5.020833333,20150314,관악구
6.9916666670000005,20150315,관악구
11.52916663,20150316,관악구
12.19583333,20150317,관악구
10.94166667,20150318,관악구
12.94166667,20150319,관악구
14.02500004,20150320,관악구
11.44166667,20150321,관악구
7.525,20150322,관악구
5.808333332999999,20150323,관악구
5.908333333,20150324,관악구
7.720833333,20150325,관악구
8.795833333,20150326,관악구
9.391666667,20150327,관악구
11.32083333,20150328,관악구
10.2375,20150329,관악구
14.77083321,20150330,관악구
13.64583333,20150331,관악구
2.679166667,20150301,서초구
5.716666667,20150302,서초구
1.5041666669999998,20150303,서초구
-0.9291666670000001,20150304,서초구
1.183333333,20150305,서초구
4.15,20150306,서초구
5.854166667,20150307,서초구
9.754166667,20150308,서초구
-0.629166667,20150309,서초구
-1.3708333330000002,20150310,서초구
1.9625,20150311,서초구
4.579166667,20150312,서초구
5.825,20150313,서초구
5.408333333,20150314,서초구
6.8,20150315,서초구
11.62916675,20150316,서초구
12.15,20150317,서초구
10.5375,20150318,서초구
13.75833346,20150319,서초구
14.54999987,20150320,서초구
12.39583342,20150321,서초구
7.6625,20150322,서초구
6.0,20150323,서초구
6.2625,20150324,서초구
8.158333333,20150325,서초구
9.3125,20150326,서초구
10.15416667,20150327,서초구
11.50416667,20150328,서초구
10.9625,20150329,서초구
15.08333325,20150330,서초구
13.4375,20150331,서초구
2.679166667,20150301,강남구
5.708333333,20150302,강남구
1.5041666669999998,20150303,강남구
-0.9291666670000001,20150304,강남구
1.183333333,20150305,강남구
4.15,20150306,강남구
5.854166667,20150307,강남구
9.754166667,20150308,강남구
-0.629166667,20150309,강남구
-1.3708333330000002,20150310,강남구
1.9625,20150311,강남구
4.579166667,20150312,강남구
5.825,20150313,강남구
5.408333333,20150314,강남구
6.8,20150315,강남구
11.62916675,20150316,강남구
12.15,20150317,강남구
10.5375,20150318,강남구
13.75833346,20150319,강남구
14.54999987,20150320,강남구
12.39583342,20150321,강남구
7.6625,20150322,강남구
6.0,20150323,강남구
6.2625,20150324,강남구
8.158333333,20150325,강남구
9.3125,20150326,강남구
10.15416667,20150327,강남구
11.50416667,20150328,강남구
10.9625,20150329,강남구
15.08333325,20150330,강남구
13.4375,20150331,강남구
2.866666667,20150301,송파구
5.816666667000001,20150302,송파구
1.65,20150303,송파구
-0.916666667,20150304,송파구
1.470833333,20150305,송파구
4.358333333,20150306,송파구
6.0708333329999995,20150307,송파구
10.20833333,20150308,송파구
-0.7041666670000001,20150309,송파구
-1.4,20150310,송파구
2.1125,20150311,송파구
4.7375,20150312,송파구
5.954166667000001,20150313,송파구
5.620833332999999,20150314,송파구
7.0708333329999995,20150315,송파구
11.71666671,20150316,송파구
12.37916667,20150317,송파구
10.75833333,20150318,송파구
13.79583333,20150319,송파구
14.35833337,20150320,송파구
12.53333329,20150321,송파구
7.795833332999999,20150322,송파구
5.908333333,20150323,송파구
6.329166667000001,20150324,송파구
8.1375,20150325,송파구
9.25,20150326,송파구
10.07916663,20150327,송파구
11.75416667,20150328,송파구
11.34583333,20150329,송파구
15.325,20150330,송파구
13.59166667,20150331,송파구
1.975,20150301,강동구
4.529166667,20150302,강동구
1.345833333,20150303,강동구
-1.5708333330000002,20150304,강동구
0.091666667,20150305,강동구
2.6583333330000003,20150306,강동구
4.7875,20150307,강동구
9.4625,20150308,강동구
-0.204166667,20150309,강동구
-2.170833333,20150310,강동구
1.75,20150311,강동구
3.6541666669999997,20150312,강동구
5.025,20150313,강동구
4.145833333,20150314,강동구
5.545833332999999,20150315,강동구
9.799999957999999,20150316,강동구
11.5875,20150317,강동구
10.02083333,20150318,강동구
12.45833338,20150319,강동구
12.64583329,20150320,강동구
10.97083325,20150321,강동구
7.15,20150322,강동구
4.8,20150323,강동구
5.245833333,20150324,강동구
6.670833332999999,20150325,강동구
8.266666667,20150326,강동구
8.7875,20150327,강동구
11.28333333,20150328,강동구
10.4875,20150329,강동구
14.32916667,20150330,강동구
12.88333333,20150331,강동구
11.94583338,20150401,종로구
14.8,20150402,종로구
10.825,20150403,종로구
13.63333346,20150404,종로구
9.9875,20150405,종로구
9.479166667000001,20150406,종로구
7.916666667,20150407,종로구
8.383333333,20150408,종로구
9.795833375,20150409,종로구
12.20416675,20150410,종로구
14.00000008,20150411,종로구
15.10000008,20150412,종로구
10.83749996,20150413,종로구
6.6333333329999995,20150414,종로구
12.23333325,20150415,종로구
8.775,20150416,종로구
10.61666667,20150417,종로구
18.25416663,20150418,종로구
12.78333329,20150419,종로구
11.67916667,20150420,종로구
14.36666675,20150421,종로구
13.80416679,20150422,종로구
15.26666663,20150423,종로구
15.32083338,20150424,종로구
16.0208335,20150425,종로구
18.09166658,20150426,종로구
18.40416687,20150427,종로구
21.15833338,20150428,종로구
16.65,20150429,종로구
21.55416667,20150430,종로구
11.94583338,20150401,중구
14.8,20150402,중구
10.825,20150403,중구
13.63333346,20150404,중구
9.9875,20150405,중구
9.479166667000001,20150406,중구
7.916666667,20150407,중구
8.383333333,20150408,중구
9.795833375,20150409,중구
12.20416675,20150410,중구
14.00000008,20150411,중구
15.10000008,20150412,중구
10.83749996,20150413,중구
6.6333333329999995,20150414,중구
12.23333325,20150415,중구
8.775,20150416,중구
10.61666667,20150417,중구
18.25416663,20150418,중구
12.78333329,20150419,중구
11.67916667,20150420,중구
14.36666675,20150421,중구
13.80416679,20150422,중구
15.26666663,20150423,중구
15.32083338,20150424,중구
16.0208335,20150425,중구
18.09166658,20150426,중구
18.40416687,20150427,중구
21.15833338,20150428,중구
16.65,20150429,중구
21.55416667,20150430,중구
12.30833333,20150401,용산구
15.05000004,20150402,용산구
11.57083333,20150403,용산구
13.81666654,20150404,용산구
10.39583333,20150405,용산구
10.2,20150406,용산구
8.6875,20150407,용산구
9.4625,20150408,용산구
10.80416667,20150409,용산구
13.07916671,20150410,용산구
14.79166667,20150411,용산구
15.47916667,20150412,용산구
10.86250004,20150413,용산구
7.154166667,20150414,용산구
13.11666671,20150415,용산구
10.0125,20150416,용산구
11.6375,20150417,용산구
18.57499996,20150418,용산구
13.03750004,20150419,용산구
12.2375,20150420,용산구
15.07916671,20150421,용산구
14.44166683,20150422,용산구
16.18749983,20150423,용산구
16.18749996,20150424,용산구
16.98333317,20150425,용산구
18.90416683,20150426,용산구
19.44583325,20150427,용산구
21.275,20150428,용산구
17.10416675,20150429,용산구
22.20000013,20150430,용산구
11.7625,20150401,성동구
14.81666667,20150402,성동구
11.56666667,20150403,성동구
13.41249992,20150404,성동구
10.02083333,20150405,성동구
10.675,20150406,성동구
8.0875,20150407,성동구
9.195833333,20150408,성동구
10.34583333,20150409,성동구
13.0,20150410,성동구
14.36249992,20150411,성동구
14.99166654,20150412,성동구
10.67916663,20150413,성동구
6.720833333,20150414,성동구
12.67916658,20150415,성동구
9.895833332999999,20150416,성동구
11.40416667,20150417,성동구
18.09166679,20150418,성동구
12.71666667,20150419,성동구
11.62083333,20150420,성동구
14.81666654,20150421,성동구
14.34999992,20150422,성동구
15.93333338,20150423,성동구
15.90833325,20150424,성동구
16.52916663,20150425,성동구
18.74583338,20150426,성동구
18.82916679,20150427,성동구
21.03333329,20150428,성동구
16.58333346,20150429,성동구
21.654166500000002,20150430,성동구
12.17916667,20150401,광진구
15.29999996,20150402,광진구
11.96666667,20150403,광진구
13.65000004,20150404,광진구
10.26666667,20150405,광진구
10.575,20150406,광진구
8.35,20150407,광진구
9.591666667,20150408,광진구
10.77916667,20150409,광진구
13.30416667,20150410,광진구
14.84166658,20150411,광진구
15.16666679,20150412,광진구
10.62916671,20150413,광진구
7.004166667000001,20150414,광진구
13.32916671,20150415,광진구
10.2,20150416,광진구
11.77083333,20150417,광진구
18.42916646,20150418,광진구
12.8125,20150419,광진구
12.175,20150420,광진구
15.33333333,20150421,광진구
14.63333325,20150422,광진구
16.40833329,20150423,광진구
16.50833333,20150424,광진구
17.12500008,20150425,광진구
19.41666687,20150426,광진구
19.52083333,20150427,광진구
21.216666500000002,20150428,광진구
17.07499987,20150429,광진구
22.15833333,20150430,광진구
11.7625,20150401,동대문구
14.81666667,20150402,동대문구
11.56666667,20150403,동대문구
13.41249992,20150404,동대문구
10.02083333,20150405,동대문구
10.675,20150406,동대문구
8.0875,20150407,동대문구
9.195833333,20150408,동대문구
10.34583333,20150409,동대문구
13.0,20150410,동대문구
14.36249992,20150411,동대문구
14.99166654,20150412,동대문구
10.67916663,20150413,동대문구
6.720833333,20150414,동대문구
12.67916658,20150415,동대문구
9.895833332999999,20150416,동대문구
11.40416667,20150417,동대문구
18.09166679,20150418,동대문구
12.71666667,20150419,동대문구
11.62083333,20150420,동대문구
14.81666654,20150421,동대문구
14.34999992,20150422,동대문구
15.93333338,20150423,동대문구
15.90833325,20150424,동대문구
16.52916663,20150425,동대문구
18.74583338,20150426,동대문구
18.82916679,20150427,동대문구
21.03333329,20150428,동대문구
16.58333346,20150429,동대문구
21.654166500000002,20150430,동대문구
11.775,20150401,중랑구
15.06250004,20150402,중랑구
11.66666667,20150403,중랑구
13.49583337,20150404,중랑구
9.979166667000001,20150405,중랑구
10.90833333,20150406,중랑구
8.095833333,20150407,중랑구
9.379166667,20150408,중랑구
10.68333333,20150409,중랑구
13.41666667,20150410,중랑구
14.90833342,20150411,중랑구
15.17083333,20150412,중랑구
10.82916667,20150413,중랑구
6.754166667000001,20150414,중랑구
13.17083333,20150415,중랑구
10.05416667,20150416,중랑구
11.70833333,20150417,중랑구
18.65833329,20150418,중랑구
13.00833333,20150419,중랑구
11.95416667,20150420,중랑구
15.35833329,20150421,중랑구
14.75833333,20150422,중랑구
16.44166667,20150423,중랑구
16.34583337,20150424,중랑구
17.28750004,20150425,중랑구
19.46666658,20150426,중랑구
19.43750017,20150427,중랑구
21.70833321,20150428,중랑구
16.99583304,20150429,중랑구
22.1916665,20150430,중랑구
11.94583338,20150401,성북구
14.8,20150402,성북구
10.825,20150403,성북구
13.63333346,20150404,성북구
9.9875,20150405,성북구
9.479166667000001,20150406,성북구
7.916666667,20150407,성북구
8.383333333,20150408,성북구
9.795833375,20150409,성북구
12.20416675,20150410,성북구
14.00000008,20150411,성북구
15.10000008,20150412,성북구
10.83749996,20150413,성북구
6.6333333329999995,20150414,성북구
12.23333325,20150415,성북구
8.775,20150416,성북구
10.61666667,20150417,성북구
18.25416663,20150418,성북구
12.78333329,20150419,성북구
11.67916667,20150420,성북구
14.36666675,20150421,성북구
13.80416679,20150422,성북구
15.26666663,20150423,성북구
15.32083338,20150424,성북구
16.0208335,20150425,성북구
18.09166658,20150426,성북구
18.40416687,20150427,성북구
21.15833338,20150428,성북구
16.65,20150429,성북구
21.55416667,20150430,성북구
12.04166667,20150401,강북구
14.86249996,20150402,강북구
11.5875,20150403,강북구
13.76250004,20150404,강북구
10.20833333,20150405,강북구
10.52916667,20150406,강북구
7.8041666670000005,20150407,강북구
8.716666667,20150408,강북구
10.32083333,20150409,강북구
13.34999992,20150410,강북구
14.70416658,20150411,강북구
15.53750017,20150412,강북구
11.16666667,20150413,강북구
6.775,20150414,강북구
12.64166663,20150415,강북구
9.8625,20150416,강북구
11.72083333,20150417,강북구
18.43750013,20150418,강북구
12.74583342,20150419,강북구
11.59166667,20150420,강북구
15.04583333,20150421,강북구
14.81666662,20150422,강북구
16.14583333,20150423,강북구
16.16666679,20150424,강북구
16.80833346,20150425,강북구
18.89166679,20150426,강북구
19.01666671,20150427,강북구
21.70416667,20150428,강북구
17.00833338,20150429,강북구
21.89583354,20150430,강북구
12.04166667,20150401,도봉구
14.86249996,20150402,도봉구
11.5875,20150403,도봉구
13.76250004,20150404,도봉구
10.20833333,20150405,도봉구
10.52916667,20150406,도봉구
7.8041666670000005,20150407,도봉구
8.716666667,20150408,도봉구
10.32083333,20150409,도봉구
13.34999992,20150410,도봉구
14.70416658,20150411,도봉구
15.53750017,20150412,도봉구
11.16666667,20150413,도봉구
6.775,20150414,도봉구
12.64166663,20150415,도봉구
9.8625,20150416,도봉구
11.72083333,20150417,도봉구
18.43750013,20150418,도봉구
12.74583342,20150419,도봉구
11.59166667,20150420,도봉구
15.04583333,20150421,도봉구
14.81666662,20150422,도봉구
16.14583333,20150423,도봉구
16.16666679,20150424,도봉구
16.80833346,20150425,도봉구
18.89166679,20150426,도봉구
19.01666671,20150427,도봉구
21.70416667,20150428,도봉구
17.00833338,20150429,도봉구
21.89583354,20150430,도봉구
12.04166667,20150401,노원구
14.86249996,20150402,노원구
11.5875,20150403,노원구
13.76250004,20150404,노원구
10.20833333,20150405,노원구
10.52916667,20150406,노원구
7.8041666670000005,20150407,노원구
8.716666667,20150408,노원구
10.32083333,20150409,노원구
13.34999992,20150410,노원구
14.70416658,20150411,노원구
15.53750017,20150412,노원구
11.16666667,20150413,노원구
6.775,20150414,노원구
12.64166663,20150415,노원구
9.8625,20150416,노원구
11.72083333,20150417,노원구
18.43750013,20150418,노원구
12.74583342,20150419,노원구
11.59166667,20150420,노원구
15.04583333,20150421,노원구
14.81666662,20150422,노원구
16.14583333,20150423,노원구
16.16666679,20150424,노원구
16.80833346,20150425,노원구
18.89166679,20150426,노원구
19.01666671,20150427,노원구
21.70416667,20150428,노원구
17.00833338,20150429,노원구
21.89583354,20150430,노원구
11.50416662,20150401,은평구
14.03750013,20150402,은평구
10.37083333,20150403,은평구
13.02916675,20150404,은평구
9.304166667,20150405,은평구
8.929166667,20150406,은평구
7.5,20150407,은평구
7.8625,20150408,은평구
9.120833333,20150409,은평구
11.57499996,20150410,은평구
13.69166671,20150411,은평구
14.69999992,20150412,은평구
9.845833375,20150413,은평구
5.845833333,20150414,은평구
12.3,20150415,은평구
8.645833332999999,20150416,은평구
11.0125,20150417,은평구
17.78750012,20150418,은평구
12.09166663,20150419,은평구
11.18333333,20150420,은평구
14.14166658,20150421,은평구
13.15,20150422,은평구
14.93333329,20150423,은평구
14.82916671,20150424,은평구
16.17083333,20150425,은평구
17.86250012,20150426,은평구
17.99166658,20150427,은평구
19.80833313,20150428,은평구
16.06249988,20150429,은평구
20.39999992,20150430,은평구
11.94583338,20150401,서대문구
14.8,20150402,서대문구
10.825,20150403,서대문구
13.63333346,20150404,서대문구
9.9875,20150405,서대문구
9.479166667000001,20150406,서대문구
7.916666667,20150407,서대문구
8.383333333,20150408,서대문구
9.795833375,20150409,서대문구
12.20416675,20150410,서대문구
14.00000008,20150411,서대문구
15.10000008,20150412,서대문구
10.83749996,20150413,서대문구
6.6333333329999995,20150414,서대문구
12.23333325,20150415,서대문구
8.775,20150416,서대문구
10.61666667,20150417,서대문구
18.25416663,20150418,서대문구
12.78333329,20150419,서대문구
11.67916667,20150420,서대문구
14.36666675,20150421,서대문구
13.80416679,20150422,서대문구
15.26666663,20150423,서대문구
15.32083338,20150424,서대문구
16.0208335,20150425,서대문구
18.09166658,20150426,서대문구
18.40416687,20150427,서대문구
21.15833338,20150428,서대문구
16.65,20150429,서대문구
21.55416667,20150430,서대문구
12.5,20150401,마포구
14.87916667,20150402,마포구
11.77083333,20150403,마포구
13.8875,20150404,마포구
10.675,20150405,마포구
9.966666667,20150406,마포구
9.0375,20150407,마포구
9.3125,20150408,마포구
10.63333333,20150409,마포구
12.82499996,20150410,마포구
14.64166683,20150411,마포구
15.27500004,20150412,마포구
11.16666667,20150413,마포구
7.729166667,20150414,마포구
13.65416671,20150415,마포구
10.625,20150416,마포구
12.21250004,20150417,마포구
18.19583338,20150418,마포구
13.37499996,20150419,마포구
12.75833333,20150420,마포구
15.30833333,20150421,마포구
14.52083329,20150422,마포구
16.16666667,20150423,마포구
16.32083338,20150424,마포구
17.17916662,20150425,마포구
18.9541665,20150426,마포구
19.49166671,20150427,마포구
21.03749983,20150428,마포구
17.51250017,20150429,마포구
21.80833313,20150430,마포구
12.95,20150401,양천구
15.06666654,20150402,양천구
11.575,20150403,양천구
14.21249992,20150404,양천구
10.7625,20150405,양천구
10.15,20150406,양천구
9.0625,20150407,양천구
9.45,20150408,양천구
10.70833333,20150409,양천구
12.84583333,20150410,양천구
14.72083329,20150411,양천구
15.8375,20150412,양천구
11.33333333,20150413,양천구
7.5125,20150414,양천구
13.27499996,20150415,양천구
10.13333333,20150416,양천구
11.88333333,20150417,양천구
18.84583325,20150418,양천구
13.29583342,20150419,양천구
12.65,20150420,양천구
15.24166675,20150421,양천구
14.23333338,20150422,양천구
16.07083321,20150423,양천구
16.41250004,20150424,양천구
17.22499983,20150425,양천구
18.75416663,20150426,양천구
19.57083325,20150427,양천구
21.33750013,20150428,양천구
17.62500012,20150429,양천구
21.95416679,20150430,양천구
12.95,20150401,강서구
15.06666654,20150402,강서구
11.575,20150403,강서구
14.21249992,20150404,강서구
10.7625,20150405,강서구
10.15,20150406,강서구
9.0625,20150407,강서구
9.45,20150408,강서구
10.70833333,20150409,강서구
12.84583333,20150410,강서구
14.72083329,20150411,강서구
15.8375,20150412,강서구
11.33333333,20150413,강서구
7.5125,20150414,강서구
13.27499996,20150415,강서구
10.13333333,20150416,강서구
11.88333333,20150417,강서구
18.84583325,20150418,강서구
13.29583342,20150419,강서구
12.65,20150420,강서구
15.24166675,20150421,강서구
14.23333338,20150422,강서구
16.07083321,20150423,강서구
16.41250004,20150424,강서구
17.22499983,20150425,강서구
18.75416663,20150426,강서구
19.57083325,20150427,강서구
21.33750013,20150428,강서구
17.62500012,20150429,강서구
21.95416679,20150430,강서구
12.04583338,20150401,구로구
14.67500008,20150402,구로구
11.06666667,20150403,구로구
13.14583333,20150404,구로구
9.7125,20150405,구로구
9.366666667,20150406,구로구
8.2625,20150407,구로구
8.579166667,20150408,구로구
9.583333332999999,20150409,구로구
12.09583333,20150410,구로구
14.38750004,20150411,구로구
15.35833317,20150412,구로구
10.51249996,20150413,구로구
6.65,20150414,구로구
12.89583333,20150415,구로구
8.783333333,20150416,구로구
10.67916667,20150417,구로구
18.35833346,20150418,구로구
12.64166671,20150419,구로구
11.46666667,20150420,구로구
13.86249996,20150421,구로구
12.68333333,20150422,구로구
15.20000004,20150423,구로구
15.09999996,20150424,구로구
16.00833342,20150425,구로구
18.22916667,20150426,구로구
18.66666663,20150427,구로구
20.47500004,20150428,구로구
16.45833342,20150429,구로구
20.66666679,20150430,구로구
12.04583338,20150401,금천구
14.67500008,20150402,금천구
11.06666667,20150403,금천구
13.14583333,20150404,금천구
9.7125,20150405,금천구
9.366666667,20150406,금천구
8.2625,20150407,금천구
8.579166667,20150408,금천구
9.583333332999999,20150409,금천구
12.09583333,20150410,금천구
14.38750004,20150411,금천구
15.35833317,20150412,금천구
10.51249996,20150413,금천구
6.65,20150414,금천구
12.89583333,20150415,금천구
8.783333333,20150416,금천구
10.67916667,20150417,금천구
18.35833346,20150418,금천구
12.64166671,20150419,금천구
11.46666667,20150420,금천구
13.86249996,20150421,금천구
12.68333333,20150422,금천구
15.20000004,20150423,금천구
15.09999996,20150424,금천구
16.00833342,20150425,금천구
18.22916667,20150426,금천구
18.66666663,20150427,금천구
20.47500004,20150428,금천구
16.45833342,20150429,금천구
20.66666679,20150430,금천구
12.5,20150401,영등포구
14.87916667,20150402,영등포구
11.77083333,20150403,영등포구
13.8875,20150404,영등포구
10.675,20150405,영등포구
9.966666667,20150406,영등포구
9.0375,20150407,영등포구
9.3125,20150408,영등포구
10.63333333,20150409,영등포구
12.82499996,20150410,영등포구
14.64166683,20150411,영등포구
15.27500004,20150412,영등포구
11.16666667,20150413,영등포구
7.729166667,20150414,영등포구
13.65416671,20150415,영등포구
10.625,20150416,영등포구
12.21250004,20150417,영등포구
18.19583338,20150418,영등포구
13.37499996,20150419,영등포구
12.75833333,20150420,영등포구
15.30833333,20150421,영등포구
14.52083329,20150422,영등포구
16.16666667,20150423,영등포구
16.32083338,20150424,영등포구
17.17916662,20150425,영등포구
18.9541665,20150426,영등포구
19.49166671,20150427,영등포구
21.03749983,20150428,영등포구
17.51250017,20150429,영등포구
21.80833313,20150430,영등포구
12.89583329,20150401,동작구
15.01666675,20150402,동작구
11.525,20150403,동작구
13.90833329,20150404,동작구
10.67916667,20150405,동작구
10.24166667,20150406,동작구
8.983333333,20150407,동작구
9.429166667,20150408,동작구
10.47916667,20150409,동작구
12.81666667,20150410,동작구
14.79166663,20150411,동작구
15.70833338,20150412,동작구
10.92500004,20150413,동작구
7.370833332999999,20150414,동작구
13.52916671,20150415,동작구
9.85,20150416,동작구
11.79166662,20150417,동작구
18.52916675,20150418,동작구
12.88333333,20150419,동작구
12.19999996,20150420,동작구
15.08333346,20150421,동작구
13.97916675,20150422,동작구
15.81249992,20150423,동작구
15.86666658,20150424,동작구
16.77083346,20150425,동작구
18.80416654,20150426,동작구
19.12500004,20150427,동작구
20.925,20150428,동작구
16.86666667,20150429,동작구
21.87500013,20150430,동작구
12.89583329,20150401,관악구
15.01666675,20150402,관악구
11.525,20150403,관악구
13.90833329,20150404,관악구
10.67916667,20150405,관악구
10.24166667,20150406,관악구
8.983333333,20150407,관악구
9.429166667,20150408,관악구
10.47916667,20150409,관악구
12.81666667,20150410,관악구
14.79166663,20150411,관악구
15.70833338,20150412,관악구
10.92500004,20150413,관악구
7.370833332999999,20150414,관악구
13.52916671,20150415,관악구
9.85,20150416,관악구
11.79166662,20150417,관악구
18.52916675,20150418,관악구
12.88333333,20150419,관악구
12.19999996,20150420,관악구
15.08333346,20150421,관악구
13.97916675,20150422,관악구
15.81249992,20150423,관악구
15.86666658,20150424,관악구
16.77083346,20150425,관악구
18.80416654,20150426,관악구
19.12500004,20150427,관악구
20.925,20150428,관악구
16.86666667,20150429,관악구
21.87500013,20150430,관악구
12.17916667,20150401,서초구
15.29999996,20150402,서초구
11.96666667,20150403,서초구
13.65000004,20150404,서초구
10.26666667,20150405,서초구
10.575,20150406,서초구
8.35,20150407,서초구
9.591666667,20150408,서초구
10.77916667,20150409,서초구
13.30416667,20150410,서초구
14.84166658,20150411,서초구
15.16666679,20150412,서초구
10.62916671,20150413,서초구
7.004166667000001,20150414,서초구
13.32916671,20150415,서초구
10.2,20150416,서초구
11.77083333,20150417,서초구
18.42916646,20150418,서초구
12.8125,20150419,서초구
12.175,20150420,서초구
15.33333333,20150421,서초구
14.63333325,20150422,서초구
16.40833329,20150423,서초구
16.50833333,20150424,서초구
17.12500008,20150425,서초구
19.41666687,20150426,서초구
19.52083333,20150427,서초구
21.216666500000002,20150428,서초구
17.07499987,20150429,서초구
22.15833333,20150430,서초구
12.17916667,20150401,강남구
15.29999996,20150402,강남구
11.96666667,20150403,강남구
13.65000004,20150404,강남구
10.26666667,20150405,강남구
10.575,20150406,강남구
8.35,20150407,강남구
9.591666667,20150408,강남구
10.77916667,20150409,강남구
13.30416667,20150410,강남구
14.84166658,20150411,강남구
15.16666679,20150412,강남구
10.62916671,20150413,강남구
7.004166667000001,20150414,강남구
13.32916671,20150415,강남구
10.2,20150416,강남구
11.77083333,20150417,강남구
18.42916646,20150418,강남구
12.8125,20150419,강남구
12.175,20150420,강남구
15.33333333,20150421,강남구
14.63333325,20150422,강남구
16.40833329,20150423,강남구
16.50833333,20150424,강남구
17.12500008,20150425,강남구
19.41666687,20150426,강남구
19.52083333,20150427,강남구
21.216666500000002,20150428,강남구
17.07499987,20150429,강남구
22.15833333,20150430,강남구
12.875,20150401,송파구
15.4625,20150402,송파구
12.14166667,20150403,송파구
14.09166667,20150404,송파구
10.44583333,20150405,송파구
10.925,20150406,송파구
8.5875,20150407,송파구
9.758333333,20150408,송파구
10.89583333,20150409,송파구
13.09583338,20150410,송파구
14.84166671,20150411,송파구
15.44999988,20150412,송파구
11.2375,20150413,송파구
7.1875,20150414,송파구
13.25,20150415,송파구
10.25,20150416,송파구
11.925,20150417,송파구
18.69583329,20150418,송파구
13.05833329,20150419,송파구
12.2875,20150420,송파구
15.25000004,20150421,송파구
14.65416658,20150422,송파구
16.57916671,20150423,송파구
16.325,20150424,송파구
17.43750008,20150425,송파구
19.73333325,20150426,송파구
19.7333335,20150427,송파구
21.47916679,20150428,송파구
17.40416683,20150429,송파구
21.99166646,20150430,송파구
11.24166667,20150401,강동구
14.59166663,20150402,강동구
11.27916667,20150403,강동구
13.17083338,20150404,강동구
9.4375,20150405,강동구
10.65416667,20150406,강동구
7.533333333,20150407,강동구
8.045833333,20150408,강동구
9.375,20150409,강동구
12.02499992,20150410,강동구
13.52083346,20150411,강동구
14.775,20150412,강동구
10.4375,20150413,강동구
6.183333332999999,20150414,강동구
12.06249996,20150415,강동구
9.120833333,20150416,강동구
10.3,20150417,강동구
17.58333337,20150418,강동구
12.875,20150419,강동구
10.65416667,20150420,강동구
13.6,20150421,강동구
13.47499996,20150422,강동구
15.80416671,20150423,강동구
14.82083329,20150424,강동구
15.62916667,20150425,강동구
18.15416663,20150426,강동구
17.87083337,20150427,강동구
20.98750008,20150428,강동구
16.17083329,20150429,강동구
21.10416667,20150430,강동구
20.80416671,20150501,종로구
20.91666667,20150502,종로구
17.23750008,20150503,종로구
14.72916654,20150504,종로구
13.85833333,20150505,종로구
15.79999988,20150506,종로구
16.67916663,20150507,종로구
17.14583333,20150508,종로구
17.82916654,20150509,종로구
19.33750004,20150510,종로구
17.21249992,20150511,종로구
13.79583337,20150512,종로구
18.19583342,20150513,종로구
20.64999983,20150514,종로구
17.92916671,20150515,종로구
17.98333342,20150516,종로구
18.875,20150517,종로구
17.65416679,20150518,종로구
13.79583333,20150519,종로구
17.23333325,20150520,종로구
16.73333333,20150521,종로구
18.31666688,20150522,종로구
20.7333335,20150523,종로구
20.99166654,20150524,종로구
20.81250008,20150525,종로구
21.72499996,20150526,종로구
24.07083346,20150527,종로구
24.61249983,20150528,종로구
23.77916683,20150529,종로구
18.72916663,20150530,종로구
22.34583346,20150531,종로구
20.80416671,20150501,중구
20.91666667,20150502,중구
17.23750008,20150503,중구
14.72916654,20150504,중구
13.85833333,20150505,중구
15.79999988,20150506,중구
16.67916663,20150507,중구
17.14583333,20150508,중구
17.82916654,20150509,중구
19.33750004,20150510,중구
17.21249992,20150511,중구
13.79583337,20150512,중구
18.19583342,20150513,중구
20.64999983,20150514,중구
17.92916671,20150515,중구
17.98333342,20150516,중구
18.875,20150517,중구
17.65416679,20150518,중구
13.79583333,20150519,중구
17.23333325,20150520,중구
16.73333333,20150521,중구
18.31666688,20150522,중구
20.7333335,20150523,중구
20.99166654,20150524,중구
20.81250008,20150525,중구
21.72499996,20150526,중구
24.07083346,20150527,중구
24.61249983,20150528,중구
23.77916683,20150529,중구
18.72916663,20150530,중구
22.34583346,20150531,중구
21.68333329,20150501,용산구
21.37916692,20150502,용산구
17.4125,20150503,용산구
15.90833325,20150504,용산구
14.475,20150505,용산구
16.66250004,20150506,용산구
17.35833333,20150507,용산구
17.92083325,20150508,용산구
18.52083325,20150509,용산구
