자치구,화재건수,인명피해,재산피해,날짜
동대문구,0,0,0,20160709
동작구,1,0,160,20160709
마포구,0,0,0,20160709
서대문구,2,0,8806,20160709
서초구,1,0,495,20160709
성동구,1,0,6600,20160709
성북구,0,0,0,20160709
송파구,2,0,378,20160709
양천구,1,0,10678,20160709
영등포구,0,0,0,20160709
용산구,2,0,188,20160709
은평구,1,0,100,20160709
종로구,0,0,0,20160709
중구,0,0,0,20160709
중랑구,0,0,0,20160709
강남구,1,0,60,20160710
강동구,0,0,0,20160710
강북구,0,0,0,20160710
강서구,5,0,2488,20160710
관악구,1,0,24421,20160710
광진구,1,0,38,20160710
구로구,1,0,33,20160710
금천구,1,0,90,20160710
노원구,0,0,0,20160710
도봉구,1,0,53,20160710
동대문구,2,0,2489,20160710
동작구,1,0,198,20160710
마포구,1,0,172,20160710
서대문구,1,0,34,20160710
서초구,0,0,0,20160710
성동구,1,0,280,20160710
성북구,1,0,1079,20160710
송파구,2,0,291,20160710
양천구,0,0,0,20160710
영등포구,1,0,30,20160710
용산구,1,0,474,20160710
은평구,1,0,100,20160710
종로구,0,0,0,20160710
중구,1,0,12370,20160710
중랑구,0,0,0,20160710
강남구,1,0,89846,20160711
강동구,0,0,0,20160711
강북구,1,0,84,20160711
강서구,1,0,453,20160711
관악구,3,1,4087,20160711
광진구,2,0,128,20160711
구로구,1,0,202,20160711
금천구,0,0,0,20160711
노원구,0,0,0,20160711
도봉구,0,0,0,20160711
동대문구,2,0,6128,20160711
동작구,0,0,0,20160711
마포구,0,0,0,20160711
서대문구,1,0,45,20160711
서초구,0,0,0,20160711
성동구,1,0,38,20160711
성북구,0,0,0,20160711
송파구,0,0,0,20160711
양천구,0,0,0,20160711
영등포구,1,0,8303,20160711
용산구,0,0,0,20160711
은평구,1,0,50,20160711
종로구,3,0,21870,20160711
중구,0,0,0,20160711
중랑구,0,0,0,20160711
강남구,1,0,16200,20160712
강동구,1,0,3100,20160712
강북구,2,0,39564,20160712
강서구,2,0,2128,20160712
관악구,2,0,1300,20160712
광진구,1,0,447,20160712
구로구,1,0,93,20160712
금천구,0,0,0,20160712
노원구,0,0,0,20160712
도봉구,1,0,55,20160712
동대문구,1,0,45,20160712
동작구,0,0,0,20160712
마포구,0,0,0,20160712
서대문구,1,0,11,20160712
서초구,0,0,0,20160712
성동구,0,0,0,20160712
성북구,0,0,0,20160712
송파구,1,0,90,20160712
양천구,0,0,0,20160712
영등포구,0,0,0,20160712
용산구,0,0,0,20160712
은평구,0,0,0,20160712
종로구,0,0,0,20160712
중구,0,0,0,20160712
중랑구,1,0,0,20160712
강남구,1,0,110,20160713
강동구,1,0,145,20160713
강북구,0,0,0,20160713
강서구,1,0,20,20160713
관악구,1,0,74,20160713
광진구,1,0,100,20160713
구로구,1,0,20,20160713
금천구,0,0,0,20160713
노원구,0,0,0,20160713
도봉구,1,0,50,20160713
동대문구,3,0,8861,20160713
동작구,1,0,30,20160713
마포구,3,0,542,20160713
서대문구,0,0,0,20160713
서초구,0,0,0,20160713
성동구,1,0,17761,20160713
성북구,0,0,0,20160713
송파구,3,0,453,20160713
양천구,0,0,0,20160713
영등포구,0,0,0,20160713
용산구,0,0,0,20160713
은평구,0,0,0,20160713
종로구,0,0,0,20160713
중구,1,0,45,20160713
중랑구,0,0,0,20160713
강남구,1,0,0,20160714
강동구,1,0,177,20160714
강북구,1,0,1714,20160714
강서구,1,0,11,20160714
관악구,0,0,0,20160714
광진구,0,0,0,20160714
구로구,4,1,43915,20160714
금천구,0,0,0,20160714
노원구,1,0,30,20160714
도봉구,3,0,539,20160714
동대문구,0,0,0,20160714
동작구,0,0,0,20160714
마포구,0,0,0,20160714
서대문구,1,0,1650,20160714
서초구,0,0,0,20160714
성동구,0,0,0,20160714
성북구,1,0,0,20160714
송파구,2,0,3442,20160714
양천구,0,0,0,20160714
영등포구,1,0,336,20160714
용산구,0,0,0,20160714
은평구,2,0,41,20160714
종로구,3,0,8841,20160714
중구,2,2,41236,20160714
중랑구,0,0,0,20160714
강남구,2,0,167,20160715
강동구,0,0,0,20160715
강북구,0,0,0,20160715
강서구,1,0,8,20160715
관악구,1,0,35,20160715
광진구,1,0,100,20160715
구로구,0,0,0,20160715
금천구,1,0,78,20160715
노원구,1,0,20,20160715
도봉구,0,0,0,20160715
동대문구,0,0,0,20160715
동작구,0,0,0,20160715
마포구,1,0,11,20160715
서대문구,0,0,0,20160715
서초구,0,0,0,20160715
성동구,0,0,0,20160715
성북구,1,0,1539,20160715
송파구,1,0,16,20160715
양천구,0,0,0,20160715
영등포구,2,0,154,20160715
용산구,1,0,8800,20160715
은평구,0,0,0,20160715
종로구,1,0,11,20160715
중구,0,0,0,20160715
중랑구,0,0,0,20160715
강남구,0,0,0,20160716
강동구,1,0,50,20160716
강북구,0,0,0,20160716
강서구,0,0,0,20160716
관악구,0,0,0,20160716
광진구,1,0,2785,20160716
구로구,0,0,0,20160716
금천구,1,0,7700,20160716
노원구,1,0,50,20160716
도봉구,0,0,0,20160716
동대문구,1,0,508,20160716
동작구,1,0,55,20160716
마포구,2,0,466,20160716
서대문구,0,0,0,20160716
서초구,2,0,2022,20160716
성동구,1,0,495,20160716
성북구,0,0,0,20160716
송파구,1,0,145,20160716
양천구,2,0,28,20160716
영등포구,1,0,138,20160716
용산구,1,0,280,20160716
은평구,0,0,0,20160716
종로구,1,0,11,20160716
중구,0,0,0,20160716
중랑구,0,0,0,20160716
강남구,1,0,4868,20160717
강동구,3,0,1375,20160717
강북구,1,0,105,20160717
강서구,2,0,16,20160717
관악구,1,0,46,20160717
광진구,0,0,0,20160717
구로구,1,0,31,20160717
금천구,0,0,0,20160717
노원구,1,0,13176,20160717
도봉구,0,0,0,20160717
동대문구,0,0,0,20160717
동작구,0,0,0,20160717
마포구,0,0,0,20160717
서대문구,0,0,0,20160717
서초구,1,0,15480,20160717
성동구,2,0,73,20160717
성북구,0,0,0,20160717
송파구,1,0,275,20160717
양천구,0,0,0,20160717
영등포구,0,0,0,20160717
용산구,0,0,0,20160717
은평구,0,0,0,20160717
종로구,0,0,0,20160717
중구,0,0,0,20160717
중랑구,0,0,0,20160717
강남구,1,0,204,20160718
강동구,0,0,0,20160718
강북구,1,0,47,20160718
강서구,3,0,5275,20160718
관악구,0,0,0,20160718
광진구,1,0,10518,20160718
구로구,2,0,1002,20160718
금천구,0,0,0,20160718
노원구,1,0,150,20160718
도봉구,1,0,30,20160718
동대문구,2,0,498,20160718
동작구,1,0,1001,20160718
마포구,0,0,0,20160718
서대문구,0,0,0,20160718
서초구,0,0,0,20160718
성동구,1,0,436,20160718
성북구,0,0,0,20160718
송파구,0,0,0,20160718
양천구,1,0,8,20160718
영등포구,0,0,0,20160718
용산구,1,0,45,20160718
은평구,0,0,0,20160718
종로구,0,0,0,20160718
중구,0,0,0,20160718
중랑구,0,0,0,20160718
강남구,1,1,4224,20160719
강동구,1,0,146,20160719
강북구,2,0,85,20160719
강서구,1,0,121,20160719
관악구,1,0,50,20160719
광진구,0,0,0,20160719
구로구,0,0,0,20160719
금천구,0,0,0,20160719
노원구,1,0,4,20160719
도봉구,2,0,100,20160719
동대문구,0,0,0,20160719
동작구,1,0,1225,20160719
마포구,2,0,984,20160719
서대문구,1,0,50,20160719
서초구,0,0,0,20160719
성동구,1,0,53,20160719
성북구,0,0,0,20160719
송파구,0,0,0,20160719
양천구,0,0,0,20160719
영등포구,0,0,0,20160719
용산구,0,0,0,20160719
은평구,0,0,0,20160719
종로구,0,0,0,20160719
중구,1,0,11,20160719
중랑구,0,0,0,20160719
강남구,4,0,831,20160720
강동구,4,0,757,20160720
강북구,2,0,220,20160720
강서구,0,0,0,20160720
관악구,3,0,7235,20160720
광진구,0,0,0,20160720
구로구,0,0,0,20160720
금천구,0,0,0,20160720
노원구,1,0,1,20160720
도봉구,2,0,493,20160720
동대문구,1,0,107,20160720
동작구,0,0,0,20160720
마포구,0,0,0,20160720
서대문구,2,0,44,20160720
서초구,0,0,0,20160720
성동구,0,0,0,20160720
성북구,3,0,408,20160720
송파구,1,0,10303,20160720
양천구,0,0,0,20160720
영등포구,0,0,0,20160720
용산구,1,0,55,20160720
은평구,1,0,33,20160720
종로구,2,0,110,20160720
중구,1,0,3652,20160720
중랑구,0,0,0,20160720
강남구,1,0,52,20160721
강동구,1,0,1056,20160721
강북구,0,0,0,20160721
강서구,0,0,0,20160721
관악구,0,0,0,20160721
광진구,0,0,0,20160721
구로구,1,0,20,20160721
금천구,0,0,0,20160721
노원구,1,0,50,20160721
도봉구,2,0,142,20160721
동대문구,0,0,0,20160721
동작구,0,0,0,20160721
마포구,0,0,0,20160721
서대문구,0,0,0,20160721
서초구,1,0,50,20160721
성동구,1,0,13623,20160721
성북구,0,0,0,20160721
송파구,1,1,644,20160721
양천구,0,0,0,20160721
영등포구,0,0,0,20160721
용산구,1,0,77,20160721
은평구,0,0,0,20160721
종로구,2,2,1393,20160721
중구,1,0,4950,20160721
중랑구,0,0,0,20160721
강남구,1,0,0,20160722
강동구,1,0,110,20160722
강북구,0,0,0,20160722
강서구,1,0,19,20160722
관악구,1,0,27,20160722
광진구,1,0,300,20160722
구로구,0,0,0,20160722
금천구,1,0,165,20160722
노원구,2,0,27,20160722
도봉구,0,0,0,20160722
동대문구,1,0,3771,20160722
동작구,0,0,0,20160722
마포구,0,0,0,20160722
서대문구,3,0,476,20160722
서초구,0,0,0,20160722
성동구,0,0,0,20160722
성북구,1,0,124,20160722
송파구,1,0,33,20160722
양천구,2,0,20,20160722
영등포구,0,0,0,20160722
용산구,0,0,0,20160722
은평구,0,0,0,20160722
종로구,1,0,11,20160722
중구,0,0,0,20160722
중랑구,1,0,0,20160722
강남구,2,0,304,20160723
강동구,0,0,0,20160723
강북구,0,0,0,20160723
강서구,0,0,0,20160723
관악구,1,0,30,20160723
광진구,0,0,0,20160723
구로구,1,1,20,20160723
금천구,0,0,0,20160723
노원구,0,0,0,20160723
도봉구,1,0,50,20160723
동대문구,1,0,16,20160723
동작구,1,0,22,20160723
마포구,0,0,0,20160723
서대문구,0,0,0,20160723
서초구,1,0,60,20160723
성동구,0,0,0,20160723
성북구,1,0,23,20160723
송파구,0,0,0,20160723
양천구,3,0,2037,20160723
영등포구,1,0,99,20160723
용산구,1,0,0,20160723
은평구,1,0,10078,20160723
종로구,0,0,0,20160723
중구,0,0,0,20160723
중랑구,1,0,0,20160723
강남구,0,0,0,20160724
강동구,0,0,0,20160724
강북구,0,0,0,20160724
강서구,0,0,0,20160724
관악구,1,0,471,20160724
광진구,0,0,0,20160724
구로구,0,0,0,20160724
금천구,0,0,0,20160724
노원구,0,0,0,20160724
도봉구,1,0,30,20160724
동대문구,2,0,308,20160724
동작구,0,0,0,20160724
마포구,0,0,0,20160724
서대문구,3,0,165,20160724
서초구,0,0,0,20160724
성동구,2,0,668,20160724
성북구,2,0,60838,20160724
송파구,1,0,33,20160724
양천구,0,0,0,20160724
영등포구,2,0,647,20160724
용산구,0,0,0,20160724
은평구,1,0,11,20160724
종로구,1,0,50,20160724
중구,0,0,0,20160724
중랑구,0,0,0,20160724
강남구,0,0,0,20160725
강동구,0,0,0,20160725
강북구,1,0,880,20160725
강서구,0,0,0,20160725
관악구,1,0,121,20160725
광진구,1,0,110,20160725
구로구,0,0,0,20160725
금천구,0,0,0,20160725
노원구,1,0,6,20160725
도봉구,3,0,212,20160725
동대문구,0,0,0,20160725
동작구,2,0,320,20160725
마포구,0,0,0,20160725
서대문구,0,0,0,20160725
서초구,2,0,424,20160725
성동구,0,0,0,20160725
성북구,0,0,0,20160725
송파구,1,0,110,20160725
양천구,0,0,0,20160725
영등포구,0,0,0,20160725
용산구,0,0,0,20160725
은평구,0,0,0,20160725
종로구,0,0,0,20160725
중구,0,0,0,20160725
중랑구,0,0,0,20160725
강남구,1,0,600,20160726
강동구,2,0,330,20160726
강북구,0,0,0,20160726
강서구,2,0,3202,20160726
관악구,1,0,87,20160726
광진구,0,0,0,20160726
구로구,0,0,0,20160726
금천구,1,0,253,20160726
노원구,0,0,0,20160726
도봉구,2,0,427,20160726
동대문구,0,0,0,20160726
동작구,0,0,0,20160726
마포구,2,0,111,20160726
서대문구,1,0,694,20160726
서초구,0,0,0,20160726
성동구,0,0,0,20160726
성북구,0,0,0,20160726
송파구,1,0,102,20160726
양천구,0,0,0,20160726
영등포구,1,1,77,20160726
용산구,2,0,36709,20160726
은평구,1,0,147,20160726
종로구,1,0,20,20160726
중구,1,0,198,20160726
중랑구,0,0,0,20160726
강남구,4,0,5044,20160727
강동구,0,0,0,20160727
강북구,0,0,0,20160727
강서구,0,0,0,20160727
관악구,3,0,629,20160727
광진구,0,0,0,20160727
구로구,1,0,264,20160727
금천구,0,0,0,20160727
노원구,0,0,0,20160727
도봉구,1,0,1720,20160727
동대문구,0,0,0,20160727
동작구,0,0,0,20160727
마포구,1,0,328,20160727
서대문구,1,0,29,20160727
서초구,0,0,0,20160727
성동구,2,0,4397,20160727
성북구,2,0,4632,20160727
송파구,0,0,0,20160727
양천구,1,0,33,20160727
영등포구,0,0,0,20160727
용산구,0,0,0,20160727
은평구,0,0,0,20160727
종로구,0,0,0,20160727
중구,0,0,0,20160727
중랑구,0,0,0,20160727
강남구,1,0,341,20160728
강동구,0,0,0,20160728
강북구,0,0,0,20160728
강서구,1,0,9,20160728
관악구,1,0,5694,20160728
광진구,1,0,40,20160728
구로구,0,0,0,20160728
금천구,0,0,0,20160728
노원구,0,0,0,20160728
도봉구,0,0,0,20160728
동대문구,0,0,0,20160728
동작구,1,0,22,20160728
마포구,1,0,20,20160728
서대문구,0,0,0,20160728
서초구,0,0,0,20160728
성동구,0,0,0,20160728
성북구,0,0,0,20160728
송파구,1,0,237,20160728
양천구,0,0,0,20160728
영등포구,1,0,0,20160728
용산구,1,0,452,20160728
은평구,0,0,0,20160728
종로구,0,0,0,20160728
중구,1,0,452,20160728
중랑구,0,0,0,20160728
강남구,0,0,0,20160729
강동구,0,0,0,20160729
강북구,0,0,0,20160729
강서구,2,0,608,20160729
관악구,1,0,30,20160729
광진구,1,0,330,20160729
구로구,0,0,0,20160729
금천구,1,0,630,20160729
노원구,0,0,0,20160729
도봉구,0,0,0,20160729
동대문구,0,0,0,20160729
동작구,1,0,13,20160729
마포구,0,0,0,20160729
서대문구,1,0,1635,20160729
서초구,1,0,50,20160729
성동구,0,0,0,20160729
성북구,2,0,3255,20160729
송파구,1,1,56,20160729
양천구,0,0,0,20160729
영등포구,0,0,0,20160729
용산구,0,0,0,20160729
은평구,0,0,0,20160729
종로구,1,0,0,20160729
중구,0,0,0,20160729
중랑구,1,0,330,20160729
강남구,3,0,1512,20160730
강동구,2,0,224,20160730
강북구,0,0,0,20160730
강서구,1,0,99,20160730
관악구,0,0,0,20160730
광진구,1,0,99,20160730
구로구,0,0,0,20160730
금천구,0,0,0,20160730
노원구,1,0,11,20160730
도봉구,0,0,0,20160730
동대문구,1,0,1439,20160730
동작구,1,0,33,20160730
마포구,0,0,0,20160730
서대문구,2,0,25251,20160730
서초구,1,0,1100,20160730
성동구,0,0,0,20160730
성북구,0,0,0,20160730
송파구,1,0,13,20160730
양천구,0,0,0,20160730
영등포구,0,0,0,20160730
용산구,1,0,1313,20160730
은평구,1,0,60,20160730
종로구,0,0,0,20160730
중구,0,0,0,20160730
중랑구,1,0,30,20160730
강남구,4,0,657,20160731
강동구,0,0,0,20160731
강북구,0,0,0,20160731
강서구,0,0,0,20160731
관악구,0,0,0,20160731
광진구,2,0,93726,20160731
구로구,2,0,475,20160731
금천구,0,0,0,20160731
노원구,1,0,30,20160731
도봉구,0,0,0,20160731
동대문구,1,0,5951,20160731
동작구,0,0,0,20160731
마포구,3,3,356,20160731
서대문구,1,0,168,20160731
서초구,1,0,770,20160731
성동구,0,0,0,20160731
성북구,1,0,1768,20160731
송파구,0,0,0,20160731
양천구,0,0,0,20160731
영등포구,0,0,0,20160731
용산구,0,0,0,20160731
은평구,1,0,100,20160731
종로구,0,0,0,20160731
중구,0,0,0,20160731
중랑구,0,0,0,20160731
강남구,2,0,513,20160801
강동구,1,0,7920,20160801
강북구,2,0,141,20160801
강서구,0,0,0,20160801
관악구,1,0,121,20160801
광진구,1,1,3032,20160801
구로구,1,1,2015,20160801
금천구,0,0,0,20160801
노원구,2,0,31,20160801
도봉구,0,0,0,20160801
동대문구,0,0,0,20160801
동작구,1,0,705,20160801
마포구,1,0,13,20160801
서대문구,0,0,0,20160801
서초구,3,0,75053,20160801
성동구,1,0,240,20160801
성북구,0,0,0,20160801
송파구,1,0,172,20160801
양천구,0,0,0,20160801
영등포구,2,0,11465,20160801
용산구,1,0,375,20160801
은평구,1,0,220,20160801
종로구,1,0,0,20160801
중구,0,0,0,20160801
중랑구,1,0,22,20160801
강남구,2,0,21483,20160802
강동구,3,1,5674,20160802
강북구,2,0,160,20160802
강서구,1,0,47,20160802
관악구,0,0,0,20160802
광진구,1,0,100,20160802
구로구,0,0,0,20160802
금천구,1,0,60,20160802
노원구,0,0,0,20160802
도봉구,0,0,0,20160802
동대문구,1,0,297,20160802
동작구,0,0,0,20160802
마포구,1,0,100,20160802
서대문구,1,0,220,20160802
서초구,0,0,0,20160802
성동구,0,0,0,20160802
성북구,0,0,0,20160802
송파구,0,0,0,20160802
양천구,2,0,16,20160802
영등포구,1,0,110,20160802
용산구,0,0,0,20160802
은평구,0,0,0,20160802
종로구,0,0,0,20160802
중구,0,0,0,20160802
중랑구,0,0,0,20160802
강남구,1,0,45,20160803
강동구,1,0,116,20160803
강북구,0,0,0,20160803
강서구,1,0,92,20160803
관악구,2,0,77,20160803
광진구,0,0,0,20160803
구로구,1,0,137,20160803
금천구,0,0,0,20160803
노원구,0,0,0,20160803
도봉구,1,0,466,20160803
동대문구,0,0,0,20160803
동작구,1,0,185,20160803
마포구,4,0,6470,20160803
서대문구,0,0,0,20160803
서초구,2,0,139,20160803
성동구,1,0,14361,20160803
성북구,2,0,41,20160803
송파구,0,0,0,20160803
양천구,1,0,19,20160803
영등포구,1,0,8250,20160803
용산구,0,0,0,20160803
은평구,0,0,0,20160803
종로구,0,0,0,20160803
중구,2,0,382,20160803
중랑구,0,0,0,20160803
강남구,1,0,101,20160804
강동구,0,0,0,20160804
강북구,1,0,110,20160804
강서구,0,0,0,20160804
관악구,0,0,0,20160804
광진구,1,0,200,20160804
구로구,1,0,80,20160804
금천구,0,0,0,20160804
노원구,0,0,0,20160804
도봉구,0,0,0,20160804
동대문구,1,0,165,20160804
동작구,0,0,0,20160804
마포구,1,0,31,20160804
서대문구,1,1,4004,20160804
서초구,0,0,0,20160804
성동구,0,0,0,20160804
성북구,0,0,0,20160804
송파구,1,0,788,20160804
양천구,0,0,0,20160804
영등포구,2,0,18238,20160804
용산구,0,0,0,20160804
은평구,2,0,559,20160804
종로구,1,0,2866,20160804
중구,0,0,0,20160804
중랑구,0,0,0,20160804
강남구,1,0,100,20160805
강동구,1,0,71,20160805
강북구,0,0,0,20160805
강서구,1,0,11,20160805
관악구,1,0,97,20160805
광진구,0,0,0,20160805
구로구,1,0,440,20160805
금천구,0,0,0,20160805
노원구,2,0,19,20160805
도봉구,0,0,0,20160805
동대문구,1,0,58,20160805
동작구,1,0,599,20160805
마포구,1,0,52,20160805
서대문구,1,0,23,20160805
서초구,0,0,0,20160805
성동구,0,0,0,20160805
성북구,0,0,0,20160805
송파구,0,0,0,20160805
양천구,0,0,0,20160805
영등포구,1,0,1123,20160805
용산구,1,0,1222,20160805
은평구,1,0,1947,20160805
종로구,0,0,0,20160805
중구,0,0,0,20160805
중랑구,1,0,3113,20160805
강남구,1,0,1977,20160806
강동구,0,0,0,20160806
강북구,0,0,0,20160806
강서구,1,0,11,20160806
관악구,0,0,0,20160806
광진구,3,0,6603,20160806
구로구,0,0,0,20160806
금천구,0,0,0,20160806
노원구,0,0,0,20160806
도봉구,0,0,0,20160806
동대문구,0,0,0,20160806
동작구,0,0,0,20160806
마포구,0,0,0,20160806
서대문구,1,0,15,20160806
서초구,0,0,0,20160806
성동구,1,0,55,20160806
성북구,1,0,367,20160806
송파구,2,0,73,20160806
양천구,0,0,0,20160806
영등포구,0,0,0,20160806
용산구,0,0,0,20160806
은평구,0,0,0,20160806
종로구,1,0,20,20160806
중구,0,0,0,20160806
중랑구,0,0,0,20160806
강남구,2,0,1160,20160807
강동구,1,0,165,20160807
강북구,0,0,0,20160807
강서구,2,0,22,20160807
관악구,0,0,0,20160807
광진구,0,0,0,20160807
구로구,0,0,0,20160807
금천구,2,0,757,20160807
노원구,3,1,977,20160807
도봉구,2,0,100,20160807
동대문구,1,0,6490,20160807
동작구,1,0,30,20160807
마포구,3,0,1470,20160807
서대문구,0,0,0,20160807
서초구,1,0,423,20160807
성동구,0,0,0,20160807
성북구,0,0,0,20160807
송파구,0,0,0,20160807
양천구,1,0,22,20160807
영등포구,1,0,91,20160807
용산구,0,0,0,20160807
은평구,1,0,861,20160807
종로구,0,0,0,20160807
중구,0,0,0,20160807
중랑구,0,0,0,20160807
강남구,3,0,4090,20160808
강동구,0,0,0,20160808
강북구,0,0,0,20160808
강서구,2,0,1107,20160808
관악구,1,0,35,20160808
광진구,1,0,1459,20160808
구로구,0,0,0,20160808
금천구,1,0,264,20160808
노원구,1,0,171,20160808
도봉구,0,0,0,20160808
동대문구,0,0,0,20160808
동작구,0,0,0,20160808
마포구,0,0,0,20160808
서대문구,2,1,16873,20160808
서초구,1,1,247,20160808
성동구,0,0,0,20160808
성북구,0,0,0,20160808
송파구,2,0,66,20160808
양천구,1,0,33,20160808
영등포구,1,0,0,20160808
용산구,0,0,0,20160808
은평구,0,0,0,20160808
종로구,0,0,0,20160808
중구,0,0,0,20160808
중랑구,0,0,0,20160808
강남구,3,0,17104,20160809
강동구,0,0,0,20160809
강북구,0,0,0,20160809
강서구,0,0,0,20160809
관악구,1,0,36,20160809
광진구,0,0,0,20160809
구로구,2,0,222,20160809
금천구,1,0,582,20160809
노원구,1,0,100,20160809
도봉구,1,0,62,20160809
동대문구,1,0,26423,20160809
동작구,0,0,0,20160809
마포구,0,0,0,20160809
서대문구,0,0,0,20160809
서초구,0,0,0,20160809
성동구,0,0,0,20160809
성북구,0,0,0,20160809
송파구,1,0,89,20160809
양천구,0,0,0,20160809
영등포구,1,0,55,20160809
용산구,0,0,0,20160809
은평구,0,0,0,20160809
종로구,0,0,0,20160809
중구,0,0,0,20160809
중랑구,0,0,0,20160809
강남구,2,0,7892,20160810
강동구,1,0,144,20160810
강북구,0,0,0,20160810
강서구,0,0,0,20160810
관악구,1,0,51,20160810
광진구,0,0,0,20160810
구로구,2,0,5392,20160810
금천구,1,0,346,20160810
노원구,0,0,0,20160810
도봉구,3,0,149,20160810
동대문구,0,0,0,20160810
동작구,1,0,53,20160810
마포구,0,0,0,20160810
서대문구,1,1,300,20160810
서초구,0,0,0,20160810
성동구,0,0,0,20160810
성북구,0,0,0,20160810
송파구,2,0,1191,20160810
양천구,1,0,7,20160810
영등포구,1,0,7320,20160810
용산구,0,0,0,20160810
은평구,0,0,0,20160810
종로구,0,0,0,20160810
중구,1,0,38975,20160810
중랑구,0,0,0,20160810
강남구,2,0,442,20160811
강동구,0,0,0,20160811
강북구,0,0,0,20160811
강서구,1,0,9,20160811
관악구,0,0,0,20160811
광진구,0,0,0,20160811
구로구,1,0,8800,20160811
금천구,1,0,28,20160811
노원구,1,0,185,20160811
도봉구,0,0,0,20160811
동대문구,0,0,0,20160811
동작구,0,0,0,20160811
마포구,1,0,23,20160811
서대문구,2,0,113,20160811
서초구,1,0,100,20160811
성동구,1,0,95,20160811
성북구,0,0,0,20160811
송파구,0,0,0,20160811
양천구,2,0,45,20160811
영등포구,0,0,0,20160811
용산구,0,0,0,20160811
은평구,1,0,20,20160811
종로구,1,0,0,20160811
중구,0,0,0,20160811
중랑구,2,0,329,20160811
강남구,2,0,8641,20160812
강동구,1,0,110,20160812
강북구,2,0,259,20160812
강서구,1,0,8,20160812
관악구,1,0,59,20160812
광진구,0,0,0,20160812
구로구,3,0,226,20160812
금천구,0,0,0,20160812
노원구,0,0,0,20160812
도봉구,2,0,1627,20160812
동대문구,2,0,39,20160812
동작구,3,0,3334,20160812
마포구,1,0,31,20160812
서대문구,0,0,0,20160812
서초구,1,2,9864,20160812
성동구,0,0,0,20160812
성북구,1,0,0,20160812
송파구,1,0,13,20160812
양천구,0,0,0,20160812
영등포구,0,0,0,20160812
용산구,0,0,0,20160812
은평구,0,0,0,20160812
종로구,0,0,0,20160812
중구,1,2,83,20160812
중랑구,0,0,0,20160812
강남구,0,0,0,20160813
강동구,1,0,163,20160813
강북구,0,0,0,20160813
강서구,1,0,19,20160813
관악구,1,0,28,20160813
광진구,1,0,5949,20160813
구로구,1,0,311,20160813
금천구,2,0,212,20160813
노원구,2,0,39,20160813
도봉구,1,0,359,20160813
동대문구,1,0,1630,20160813
동작구,1,0,159,20160813
마포구,2,0,2575,20160813
서대문구,2,0,78,20160813
서초구,1,0,154,20160813
성동구,0,0,0,20160813
성북구,1,0,20,20160813
송파구,0,0,0,20160813
양천구,0,0,0,20160813
영등포구,0,0,0,20160813
용산구,1,0,404,20160813
은평구,0,0,0,20160813
종로구,1,0,29,20160813
중구,1,0,354,20160813
중랑구,1,0,55,20160813
강남구,1,0,60,20160814
강동구,0,0,0,20160814
강북구,0,0,0,20160814
강서구,2,0,1766,20160814
관악구,1,0,10313,20160814
광진구,0,0,0,20160814
구로구,0,0,0,20160814
금천구,0,0,0,20160814
노원구,0,0,0,20160814
도봉구,0,0,0,20160814
동대문구,1,0,154,20160814
동작구,1,0,100,20160814
마포구,2,0,388,20160814
서대문구,1,0,441,20160814
서초구,1,0,14744,20160814
성동구,0,0,0,20160814
성북구,0,0,0,20160814
송파구,2,0,414,20160814
양천구,0,0,0,20160814
영등포구,0,0,0,20160814
용산구,0,0,0,20160814
은평구,0,0,0,20160814
종로구,1,0,50,20160814
중구,2,0,553,20160814
중랑구,0,0,0,20160814
강남구,2,0,2226,20160815
강동구,2,0,343,20160815
강북구,0,0,0,20160815
강서구,1,0,61,20160815
관악구,2,0,1004,20160815
광진구,1,0,1114,20160815
구로구,1,0,36,20160815
금천구,0,0,0,20160815
노원구,0,0,0,20160815
도봉구,0,0,0,20160815
동대문구,0,0,0,20160815
동작구,3,0,1498,20160815
마포구,0,0,0,20160815
서대문구,0,0,0,20160815
서초구,0,0,0,20160815
성동구,1,0,100,20160815
성북구,1,0,491,20160815
송파구,0,0,0,20160815
양천구,0,0,0,20160815
영등포구,1,0,4125,20160815
용산구,1,0,54,20160815
은평구,0,0,0,20160815
종로구,0,0,0,20160815
중구,0,0,0,20160815
중랑구,0,0,0,20160815
강남구,1,0,6636,20160816
강동구,0,0,0,20160816
강북구,1,0,10177,20160816
강서구,1,0,11,20160816
관악구,1,0,30,20160816
광진구,0,0,0,20160816
구로구,1,0,4019,20160816
금천구,0,0,0,20160816
노원구,1,1,176,20160816
도봉구,0,0,0,20160816
동대문구,0,0,0,20160816
동작구,1,0,33,20160816
마포구,0,0,0,20160816
서대문구,1,0,96,20160816
서초구,0,0,0,20160816
성동구,2,0,398,20160816
성북구,0,0,0,20160816
송파구,1,0,6194,20160816
양천구,0,0,0,20160816
영등포구,1,0,303,20160816
용산구,0,0,0,20160816
은평구,1,0,300,20160816
종로구,0,0,0,20160816
중구,0,0,0,20160816
중랑구,1,0,0,20160816
강남구,4,0,1238,20160817
강동구,0,0,0,20160817
강북구,0,0,0,20160817
강서구,0,0,0,20160817
관악구,2,0,180,20160817
광진구,1,0,200,20160817
구로구,0,0,0,20160817
금천구,0,0,0,20160817
노원구,1,0,84,20160817
도봉구,1,0,211,20160817
동대문구,1,0,72,20160817
동작구,0,0,0,20160817
마포구,0,0,0,20160817
